id,OID_,FID,objectid,bp_loc_id,count_id,description,temperature,sky,count_type,town,from_st_name,from_st_dir,to_st_name,to_st_dir,count_date,count_dow,cnt_0630,cnt_0645,cnt_0700,cnt_0715,cnt_0730,cnt_0745,cnt_0800,cnt_0815,cnt_0830,cnt_0845,cnt_0900,cnt_0915,cnt_0930,cnt_0945,cnt_1000,cnt_1015,cnt_1030,cnt_1045,cnt_1100,cnt_1115,cnt_1130,cnt_1145,cnt_1200,cnt_1215,cnt_1230,cnt_1245,cnt_1300,cnt_1315,cnt_1330,cnt_1345,cnt_1400,cnt_1415,cnt_1430,cnt_1445,cnt_1500,cnt_1515,cnt_1530,cnt_1545,cnt_1600,cnt_1615,cnt_1630,cnt_1645,cnt_1700,cnt_1715,cnt_1730,cnt_1745,cnt_1800,cnt_1815,cnt_1830,cnt_1845,cnt_1900,cnt_1915,cnt_1930,cnt_1945,cnt_2000,cnt_2015,cnt_2030,cnt_2045,cnt_total
7713,4587,bp_counts.20322,20322,20001,11191,,,1,O,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,2011-07-09,Sat,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7714,4588,bp_counts.20323,20323,20047,11192,,,1,B,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,2011-07-12,Tue,,,4,2,3,2,0,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,5,8,6,8,8,7,,,,,,,,,,,,,74
7715,4589,bp_counts.20324,20324,20047,11192,,78,1,J,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,2011-07-12,Tue,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,2,2,2,0,,,,,,,,,,,,,9
7716,4590,bp_counts.20325,20325,20047,11192,,78,1,S,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,2011-07-12,Tue,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,0,1,3,,,,,,,,,,,,,8
7717,4591,bp_counts.20326,20326,20047,11192,,78,1,C,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,2011-07-12,Tue,,,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,2,,,,,,,,,,,,,7
7718,4592,bp_counts.20327,20327,20047,11192,,78,1,P,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,2011-07-12,Tue,,,5,3,8,4,3,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,4,1,3,2,2,,,,,,,,,,,,,54
7720,4593,bp_counts.20328,20328,20047,11192,,78,1,W,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,2011-07-12,Tue,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0
7721,4594,bp_counts.20329,20329,20047,11192,,78,1,O,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,2011-07-12,Tue,,,2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,4
7722,1318,bp_counts.20330,20330,20142,11193,,60,3,C,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,1,0,3,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,19
7723,1393,bp_counts.20331,20331,20142,11193,,60,3,B,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,1,2,0,2,4,5,6,3,7,6,2,3,9,4,3,15,11,6,8,22,11,7,21,9,5,20,10,13,18,7,18,15,7,18,23,21,4,18,14,9,13,0,7,7,8,8,7,6,,,,,,,,,443
7724,1395,bp_counts.20332,20332,20142,11193,,60,3,J,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,2,0,0,0,0,1,1,2,4,2,1,2,2,2,2,1,0,1,3,2,1,1,0,3,0,3,0,0,0,0,0,0,1,2,1,4,0,2,2,0,0,0,0,1,1,0,0,0,,,,,,,,,50
7725,4661,bp_counts.20417,20417,20142,11193,,60,3,S,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1,3,3,0,4,0,0,0,0,0,0,0,,,,,,,,,18
7726,4662,bp_counts.20418,20418,20142,11193,,60,3,P,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,1,1,3,5,1,1,2,6,1,3,5,5,3,4,1,2,4,7,7,5,2,3,8,3,8,1,6,5,7,6,4,13,4,16,4,6,2,4,12,5,5,0,4,3,1,0,2,,,,,,,,,201
7727,4663,bp_counts.20419,20419,20142,11193,,60,3,W,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
7728,4664,bp_counts.20420,20420,20142,11193,,60,3,O,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,2
7729,1396,bp_counts.20333,20333,20143,11194,,60,3,C,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,13
7730,1397,bp_counts.20334,20334,20143,11194,,60,3,B,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,0,0,0,3,0,3,7,5,1,0,2,2,2,3,7,4,6,6,11,5,3,5,3,17,5,8,5,7,14,1,11,9,7,7,7,6,6,7,6,6,7,8,4,9,12,3,1,,,,,,,,,251
7731,1398,bp_counts.20335,20335,20143,11194,,60,3,J,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,1,0,0,0,1,1,1,0,0,3,3,0,0,3,0,3,0,0,1,5,1,1,2,1,0,0,0,1,0,0,0,1,1,0,1,0,1,2,0,1,0,1,0,0,1,1,1,0,,,,,,,,,39
7732,1399,bp_counts.20336,20336,20143,11194,,60,3,S,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,4
7733,1402,bp_counts.20337,20337,20143,11194,,60,3,P,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,1,0,0,0,3,3,5,3,10,0,1,1,2,2,1,0,2,8,3,2,10,6,3,4,1,3,4,4,4,2,1,5,2,3,2,1,0,0,0,4,1,3,2,5,5,3,0,0,,,,,,,,,125
7734,1446,bp_counts.20338,20338,20143,11194,,60,3,W,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
7735,1447,bp_counts.20339,20339,20143,11194,,60,3,O,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,,,,,,,5
7737,1317,bp_counts.20259,20259,20155,11195,,55,3,C,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4
7738,4362,bp_counts.19997,19997,20155,11195,,55,3,B,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,2,0,2,1,1,13,3,4,3,3,1,8,5,10,6,4,6,8,6,4,15,2,11,18,16,6,2,11,31,7,7,9,6,10,1,12,17,10,15,9,11,3,5,2,4,0,2,0,,,,,,,,,332
7739,4363,bp_counts.19998,19998,20155,11195,,55,3,J,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,1,1,0,2,2,2,0,1,1,1,0,1,6,1,4,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,0,,,,,,,,,40
7740,1030,bp_counts.19999,19999,20155,11195,,55,3,S,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1
7741,1031,bp_counts.20001,20001,20155,11195,,55,3,P,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,2,2,3,1,1,3,0,2,2,0,0,0,0,1,1,1,0,2,2,0,2,3,1,2,0,2,0,0,2,2,,,,,,,,,42
7742,1032,bp_counts.20002,20002,20155,11195,,55,3,W,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
7743,1033,bp_counts.20003,20003,20155,11195,,55,3,O,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2011-05-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
7744,4543,bp_counts.20261,20261,20156,11196,,78,1,J,Sandwich,Cape Cod Canal Path,WB,Cape Cod Canal Path,WB,2010-07-18,Sun,,,3,0,0,0,3,1,2,1,1,0,0,0,0,0,0,1,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,1,1,0,,,,,,,,,28
7745,4544,bp_counts.20262,20262,20156,11196,,78,1,J,Sandwich,Cape Cod Canal Path,EB,Cape Cod Canal Path,EB,2010-07-18,Sun,,,0,0,0,2,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,,,,,,,,,22
7746,4545,bp_counts.20263,20263,20156,11196,,78,1,C,Sandwich,Cape Cod Canal Path,WB,Cape Cod Canal Path,WB,2010-07-18,Sun,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,4,,,,,,,,,16
7747,4546,bp_counts.20264,20264,20156,11196,,78,1,C,Sandwich,Cape Cod Canal Path,EB,Cape Cod Canal Path,EB,2010-07-18,Sun,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,10
7748,4547,bp_counts.20265,20265,20156,11196,,78,1,W,Sandwich,Cape Cod Canal Path,WB,Cape Cod Canal Path,WB,2010-07-18,Sun,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1
7749,4548,bp_counts.20266,20266,20156,11196,,78,1,W,Sandwich,Cape Cod Canal Path,EB,Cape Cod Canal Path,EB,2010-07-18,Sun,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
7750,4549,bp_counts.20267,20267,20156,11196,,78,1,P,Sandwich,Cape Cod Canal Path,WB,Cape Cod Canal Path,WB,2010-07-18,Sun,,,7,6,2,1,13,8,8,8,7,0,0,0,0,0,0,1,2,7,5,7,6,1,8,6,6,4,6,4,2,7,8,6,9,2,3,4,9,7,3,8,5,8,9,0,5,6,9,17,,,,,,,,,250
7751,4550,bp_counts.20268,20268,20156,11196,,78,1,P,Sandwich,Cape Cod Canal Path,EB,Cape Cod Canal Path,EB,2010-07-18,Sun,,,3,9,5,11,5,5,6,7,4,0,0,0,0,0,0,0,4,6,2,13,10,7,4,6,1,3,12,6,2,7,5,2,8,1,9,7,1,7,11,1,4,3,2,20,7,0,5,6,,,,,,,,,237
7752,4381,bp_counts.20004,20004,20156,11196,,78,1,O,Sandwich,Cape Cod Canal Path,WB,Cape Cod Canal Path,WB,2010-07-18,Sun,,,0,0,0,0,0,0,0,0,7,5,8,7,15,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,61
7753,4382,bp_counts.20005,20005,20156,11196,,78,1,O,Sandwich,Cape Cod Canal Path,EB,Cape Cod Canal Path,EB,2010-07-18,Sun,,,0,0,0,0,0,0,0,0,10,4,10,8,8,11,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,69
7754,4383,bp_counts.20006,20006,20156,11196,,78,1,S,Sandwich,Cape Cod Canal Path,WB,Cape Cod Canal Path,WB,2010-07-18,Sun,,,0,0,0,0,0,1,0,3,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,,,,,,,,,16
7755,4384,bp_counts.20007,20007,20156,11196,,78,1,S,Sandwich,Cape Cod Canal Path,EB,Cape Cod Canal Path,EB,2010-07-18,Sun,,,0,0,1,0,0,0,0,1,2,1,3,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,17
7756,4385,bp_counts.20008,20008,20156,11196,,78,1,B,Sandwich,Cape Cod Canal Path,WB,Cape Cod Canal Path,WB,2010-07-18,Sun,,,13,3,3,5,9,3,7,13,24,20,22,14,16,16,6,25,16,7,7,6,7,12,8,3,5,10,5,6,4,11,4,2,1,17,0,6,0,5,2,9,8,8,11,4,3,2,6,6,,,,,,,,,400
7757,4532,bp_counts.20235,20235,20156,11196,,78,1,B,Sandwich,Cape Cod Canal Path,EB,Cape Cod Canal Path,EB,2010-07-18,Sun,,,2,11,5,2,2,3,5,13,7,5,17,23,10,22,22,22,19,6,11,11,15,10,13,9,14,4,6,7,9,9,9,0,1,12,4,3,6,10,4,4,1,13,9,2,12,2,2,7,,,,,,,,,415
7758,4656,bp_counts.20421,20421,20157,10300,,71,3,J,Dennis,Cape Cod Rail Trail,WB,Cape Cod Rail Trail,WB,2008-07-01,Tue,,,0,1,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,11
7759,4657,bp_counts.20422,20422,20157,10300,,71,3,J,Dennis,Cape Cod Rail Trail,EB,Cape Cod Rail Trail,EB,2008-07-01,Tue,,,0,0,0,2,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,10
7760,4386,bp_counts.20009,20009,20157,10300,,71,3,C,Dennis,Cape Cod Rail Trail,WB,Cape Cod Rail Trail,WB,2008-07-01,Tue,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,3,0,1,2,0,2,1,2,3,0,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,27
7761,4387,bp_counts.20010,20010,20157,10300,,71,3,C,Dennis,Cape Cod Rail Trail,EB,Cape Cod Rail Trail,EB,2008-07-01,Tue,,,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,2,1,3,1,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,21
7762,4388,bp_counts.20011,20011,20157,10300,,71,3,W,Dennis,Cape Cod Rail Trail,WB,Cape Cod Rail Trail,WB,2008-07-01,Tue,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
7763,4433,bp_counts.20075,20075,20157,10300,,71,3,W,Dennis,Cape Cod Rail Trail,EB,Cape Cod Rail Trail,EB,2008-07-01,Tue,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
7764,4434,bp_counts.20077,20077,20157,10300,,71,3,P,Dennis,Cape Cod Rail Trail,WB,Cape Cod Rail Trail,WB,2008-07-01,Tue,,,1,0,1,0,2,2,1,0,2,0,1,0,0,2,2,1,6,0,0,0,0,1,1,0,2,0,1,3,0,0,0,0,0,2,0,0,0,0,2,1,0,0,2,3,0,2,0,0,,,,,,,,,41
7765,4435,bp_counts.20078,20078,20157,10300,,71,3,P,Dennis,Cape Cod Rail Trail,EB,Cape Cod Rail Trail,EB,2008-07-01,Tue,,,0,2,3,0,0,0,0,0,0,1,2,0,7,2,0,0,0,0,2,1,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,2,2,2,0,1,0,0,,,,,,,,,39
7766,4436,bp_counts.20079,20079,20157,10300,,71,3,B,Dennis,Cape Cod Rail Trail,WB,Cape Cod Rail Trail,WB,2008-07-01,Tue,,,4,0,2,1,1,2,3,1,3,1,5,6,29,7,5,9,8,8,14,8,20,11,23,13,8,19,17,30,19,12,17,6,10,11,5,33,16,18,12,15,8,12,1,5,7,2,3,6,,,,,,,,,476
7767,4437,bp_counts.20080,20080,20157,10300,,71,3,B,Dennis,Cape Cod Rail Trail,EB,Cape Cod Rail Trail,EB,2008-07-01,Tue,,,3,5,3,3,4,3,3,8,0,6,25,25,14,46,13,38,42,19,18,13,6,17,26,11,6,9,16,13,14,8,16,5,9,9,2,10,6,3,2,7,5,2,3,5,0,2,1,0,,,,,,,,,504
7768,4438,bp_counts.20081,20081,20157,10300,,71,3,S,Dennis,Cape Cod Rail Trail,WB,Cape Cod Rail Trail,WB,2008-07-01,Tue,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,7
7769,4439,bp_counts.20082,20082,20157,10300,,71,3,S,Dennis,Cape Cod Rail Trail,EB,Cape Cod Rail Trail,EB,2008-07-01,Tue,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,8
7771,4551,bp_counts.20269,20269,20159,10301,,72,1,B,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,2008-07-02,Wed,,,2,7,12,28,17,33,11,28,23,12,23,25,16,17,25,22,18,32,36,28,13,12,31,34,16,16,12,9,25,15,6,6,16,5,11,1,9,3,7,7,11,9,7,10,9,1,13,19,,,,,,,,,748
7773,4552,bp_counts.20270,20270,20159,10301,,72,1,B,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,2008-07-02,Wed,,,4,2,1,6,7,13,5,8,5,8,5,15,7,6,16,7,16,12,22,16,22,17,14,15,14,22,21,23,42,14,20,12,25,22,8,17,9,6,26,21,19,22,16,18,22,14,6,4,,,,,,,,,672
7774,4619,bp_counts.20371,20371,20159,10301,,72,1,S,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,2008-07-02,Wed,,,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,4,1,0,1,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,,,,,,,,,24
7775,4620,bp_counts.20372,20372,20159,10301,,72,1,S,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,2008-07-02,Wed,,,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,,,,,,,,,18
7776,4621,bp_counts.20373,20373,20159,10301,,72,1,J,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,2008-07-02,Wed,,,1,0,0,3,2,1,2,1,2,1,0,1,4,0,1,0,1,0,0,0,0,1,1,2,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,2,0,0,,,,,,,,,37
7777,4622,bp_counts.20374,20374,20159,10301,,72,1,J,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,2008-07-02,Wed,,,2,0,1,1,1,1,1,2,1,1,0,1,1,0,0,1,0,0,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,,,,,,,,,29
7778,4623,bp_counts.20375,20375,20159,10301,,72,1,C,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,2008-07-02,Wed,,,1,0,0,1,0,1,1,0,0,0,0,1,2,0,3,0,1,2,3,3,1,0,0,0,2,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,29
7779,4624,bp_counts.20376,20376,20159,10301,,72,1,C,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,2008-07-02,Wed,,,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,3,0,0,1,1,3,0,2,1,1,2,2,2,0,0,2,0,0,1,0,0,2,1,0,0,0,1,1,1,0,0,,,,,,,,,33
7780,4625,bp_counts.20377,20377,20159,10301,,72,1,W,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,2008-07-02,Wed,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
7781,4626,bp_counts.20378,20378,20159,10301,,72,1,W,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,2008-07-02,Wed,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
7782,4553,bp_counts.20271,20271,20159,10301,,72,1,P,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,2008-07-02,Wed,,,3,1,2,4,3,3,4,8,2,8,7,2,4,6,1,5,11,9,12,2,0,3,0,3,1,0,3,2,0,4,3,1,0,0,0,3,1,0,0,1,1,6,1,0,4,0,3,8,,,,,,,,,145
7783,4554,bp_counts.20272,20272,20159,10301,,72,1,P,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,2008-07-02,Wed,,,0,2,1,0,1,0,1,1,6,1,3,3,1,8,1,3,4,5,7,5,0,2,2,0,8,1,0,1,2,4,0,0,1,2,1,0,6,1,1,0,3,1,2,6,3,3,5,4,,,,,,,,,112
7784,4658,bp_counts.20423,20423,20160,11197,,78,4,P,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,2011-07-12,Tue,,,3,0,4,1,0,1,0,1,4,2,1,1,5,2,7,0,3,3,1,0,1,2,5,0,1,1,0,1,3,0,4,4,3,1,0,8,0,0,4,1,5,1,0,0,2,4,3,1,,,,,,,,,94
7785,4659,bp_counts.20424,20424,20160,11197,,78,4,P,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,2011-07-12,Tue,,,1,1,1,3,2,0,2,6,0,2,4,1,12,2,2,1,5,3,0,6,1,4,3,1,1,0,0,1,3,2,0,0,3,1,3,3,0,1,2,1,2,4,3,1,2,0,2,0,,,,,,,,,98
7786,4660,bp_counts.20425,20425,20160,11197,,78,4,J,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,2011-07-12,Tue,,,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,3,1,1,,,,,,,,,23
7787,4555,bp_counts.20273,20273,20160,11197,,78,4,J,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,2011-07-12,Tue,,,1,2,4,1,1,2,1,2,1,2,1,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,2,0,,,,,,,,,33
7788,4556,bp_counts.20274,20274,20160,11197,,78,4,C,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,2011-07-12,Tue,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,7
7789,4557,bp_counts.20275,20275,20160,11197,,78,4,C,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,2011-07-12,Tue,,,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,12
